,epoch,x,y,z
13,1.53471E+12,-1.827636719,-1.566894531,0.152832031
14,1.53471E+12,-1.692871094,-1.639160156,-0.145019531
15,1.53471E+12,-1.654296875,-1.584472656,-0.368164063
16,1.53471E+12,-1.603515625,-1.555664063,-0.40234375
17,1.53471E+12,-1.664550781,-1.559082031,-0.271972656
18,1.53471E+12,-1.923339844,-1.696777344,-0.245117188
19,1.53471E+12,-1.976074219,-1.86328125,-0.414550781
20,1.53471E+12,-2.026367188,-1.808105469,-0.533691406
21,1.53471E+12,-2.10546875,-1.704589844,-0.478515625
22,1.53471E+12,-2.103515625,-1.665527344,-0.3359375
23,1.53471E+12,-1.916015625,-1.717285156,-0.266601563
24,1.53471E+12,-1.684570313,-1.723144531,-0.333984375
25,1.53471E+12,-1.352050781,-1.694824219,-0.49609375
26,1.53471E+12,-0.331542969,-1.654296875,-0.771484375
27,1.53471E+12,2.034179688,-1.422363281,-0.947753906
28,1.53471E+12,3.77734375,-1.770996094,-1.223632813
29,1.53471E+12,3.696289063,-2.277832031,-2.050292969
30,1.53471E+12,5.908203125,-3.383789063,-3.0859375
31,1.53471E+12,6.427246094,-3.047851563,-2.781738281
32,1.53471E+12,3.546875,-2.533691406,-1.979003906
33,1.53471E+12,0.441894531,-2.296875,-0.68359375
34,1.53471E+12,-1.420898438,-1.874023438,-0.083007813
35,1.53471E+12,-1.459472656,-2.403320313,-0.935058594
36,1.53471E+12,-3.100097656,-2.791992188,-1.430175781
37,1.53471E+12,-3.925292969,-2.723144531,-0.442871094
38,1.53471E+12,-3.292480469,-2.148925781,0.027832031
39,1.53471E+12,-2.730957031,-1.564453125,-0.2421875
40,1.53471E+12,-2.485839844,-1.385253906,-0.389648438
41,1.53471E+12,-2.556640625,-1.344238281,-0.3203125
42,1.53471E+12,-2.372070313,-1.310546875,-0.155273438
43,1.53471E+12,-1.875976563,-1.251953125,-0.045898438
44,1.53471E+12,-1.62109375,-1.401855469,-0.107910156
45,1.53471E+12,-1.65234375,-1.535644531,-0.065429688
46,1.53471E+12,-1.85546875,-1.406738281,0.573242188
1,1.53471E+12,-1.509765625,-1.19140625,1.603027344
2,1.53471E+12,-1.702636719,-1.231445313,2.493652344
3,1.53471E+12,-2.75,-1.840820313,3.211425781
4,1.53471E+12,-4.259765625,-2.564941406,4.0625
5,1.53471E+12,-5.396972656,-2.643554688,4.495605469
6,1.53471E+12,-5.601074219,-2.817871094,3.08203125
7,1.53471E+12,-5.2890625,-3.116210938,1.024902344
8,1.53471E+12,-4.958007813,-2.640625,0.380859375
9,1.53471E+12,-4.106933594,-2,0.134765625
10,1.53471E+12,-3.242675781,-1.518066406,0.039550781
11,1.53471E+12,-2.795410156,-1.285644531,-0.123535156
12,1.53471E+12,-2.423339844,-1.294433594,-0.301757813
13,1.53471E+12,-2.233886719,-1.479003906,-0.454589844
14,1.53471E+12,-2.078125,-1.7421875,-0.596679688
15,1.53471E+12,-2.114746094,-1.999023438,-0.730957031
16,1.53471E+12,-2.168457031,-2.139160156,-0.750976563
17,1.53471E+12,-2.106445313,-2.195800781,-0.669921875
18,1.53471E+12,-2.122558594,-2.166503906,-0.634765625
19,1.53471E+12,-2.260742188,-2.143066406,-0.553222656
20,1.53471E+12,-2.31640625,-2.110351563,-0.448242188
21,1.53471E+12,-2.256835938,-2.011230469,-0.321777344
22,1.53471E+12,-2.076660156,-1.953125,-0.120605469
23,1.53471E+12,-1.904785156,-1.981933594,-0.022460938
24,1.53471E+12,-1.289550781,-2.045410156,-0.125976563
25,1.53471E+12,-0.310058594,-2.00390625,-0.771972656
26,1.53471E+12,1.01171875,-1.905761719,-1.893066406
27,1.53471E+12,2.132324219,-1.969726563,-2.774902344
28,1.53471E+12,3.079589844,-2.194824219,-3.24609375
29,1.53471E+12,4.220703125,-2.552734375,-4.063964844
30,1.53471E+12,4.076171875,-2.323242188,-4.556640625
31,1.53471E+12,3.276367188,-2.036132813,-3.999023438
32,1.53471E+12,2.035644531,-2.056152344,-2.365722656
33,1.53471E+12,0.401855469,-2.161132813,-0.795410156
34,1.53471E+12,-0.879882813,-2.250976563,-0.162109375
35,1.53471E+12,-2.05078125,-2.713378906,-0.424316406
36,1.53471E+12,-3.394042969,-2.837890625,-0.65234375
37,1.53471E+12,-3.947265625,-2.857910156,-0.146972656
38,1.53471E+12,-3.534667969,-2.3515625,0.147949219
39,1.53471E+12,-3.07421875,-1.993652344,0.071289063
40,1.53471E+12,-2.723632813,-1.802734375,0.083007813
41,1.53471E+12,-2.432617188,-1.647460938,0.068359375
42,1.53471E+12,-2.117675781,-1.564941406,-0.0546875
43,1.53471E+12,-1.850585938,-1.573242188,-0.110351563
44,1.53471E+12,-1.715820313,-1.727050781,-0.067382813
45,1.53471E+12,-1.746582031,-1.703125,0.286132813
46,1.53471E+12,-1.858886719,-1.499511719,1.052246094
1,1.53471E+12,-1.984375,-1.277832031,2.236816406
2,1.53471E+12,-2.08203125,-1.518066406,3.133789063
3,1.53471E+12,-2.764160156,-2.617675781,3.836425781
4,1.53471E+12,-4.154785156,-3.063964844,5.259277344
5,1.53471E+12,-4.380859375,-3.381347656,5.024414063
6,1.53471E+12,-3.560058594,-4.075195313,3.538574219
7,1.53471E+12,-3.440429688,-3.721191406,2.584472656
8,1.53471E+12,-3.439941406,-2.872558594,2.025878906
9,1.53471E+12,-3.398925781,-2.547363281,1.448242188
10,1.53471E+12,-2.958007813,-2.181152344,0.859375
11,1.53471E+12,-2.536621094,-1.766113281,0.541992188
12,1.53471E+12,-2.225585938,-1.561035156,0.265625
13,1.53471E+12,-1.949707031,-1.540039063,-0.061523438
14,1.53471E+12,-1.742675781,-1.530273438,-0.251464844
15,1.53471E+12,-1.793457031,-1.61328125,-0.292480469
16,1.53471E+12,-1.948730469,-1.776855469,-0.262695313
17,1.53471E+12,-2.007324219,-1.882324219,-0.303710938
18,1.53471E+12,-2.163574219,-1.915039063,-0.384765625
19,1.53471E+12,-2.268066406,-1.877929688,-0.447753906
20,1.53471E+12,-2.346191406,-1.852050781,-0.348632813
21,1.53471E+12,-2.362304688,-1.877929688,-0.220214844
22,1.53471E+12,-2.486328125,-1.971679688,-0.176269531
23,1.53471E+12,-2.298828125,-2.089355469,-0.258789063
24,1.53471E+12,-1.221191406,-2.129394531,-0.6015625
25,1.53471E+12,0.158203125,-2.07421875,-1.192382813
26,1.53471E+12,1.692382813,-2.153320313,-1.726074219
27,1.53471E+12,3.241699219,-2.462890625,-2.721679688
28,1.53471E+12,4.736328125,-2.603027344,-4.223632813
29,1.53471E+12,4.993652344,-2.364257813,-4.630859375
30,1.53471E+12,4.252929688,-2.260253906,-4.027832031
31,1.53471E+12,2.91015625,-2.049804688,-2.87890625
32,1.53471E+12,0.786621094,-1.997558594,-1.481933594
33,1.53471E+12,-0.692871094,-2.384277344,-0.676269531
34,1.53471E+12,-2.34375,-2.657714844,-0.660644531
35,1.53471E+12,-3.579101563,-2.482421875,-0.651367188
36,1.53471E+12,-3.65234375,-2.553222656,-0.461914063
37,1.53471E+12,-3.362792969,-2.294433594,-0.209472656
38,1.53471E+12,-3.042480469,-1.962890625,-0.075683594
39,1.53471E+12,-2.802246094,-1.831542969,0.0390625
40,1.53471E+12,-2.449707031,-1.704101563,0.146972656
1,1.53471E+12,-2.072265625,-1.596679688,0.103027344
2,1.53471E+12,-1.766601563,-1.596191406,-0.033691406
3,1.53471E+12,-1.621582031,-1.810546875,-0.19140625
4,1.53471E+12,-1.691894531,-2.154296875,0.009277344
5,1.53471E+12,-1.769042969,-2.134277344,0.776855469
6,1.53471E+12,-1.834472656,-1.768066406,2.083496094
7,1.53471E+12,-1.727050781,-1.817871094,3.416992188
8,1.53471E+12,-1.83203125,-2.314453125,4.065429688
9,1.53471E+12,-2.223632813,-3.144042969,5.10546875
10,1.53471E+12,-2.051757813,-3.652832031,5.862792969
11,1.53471E+12,-1.536621094,-4.717285156,4.965332031
12,1.53471E+12,-2.103515625,-4.513671875,3.331054688
13,1.53471E+12,-4.094726563,-4.28125,1.956542969
14,1.53471E+12,-3.325683594,-3.10546875,1.220214844
15,1.53471E+12,-2.593261719,-2.163574219,1.119140625
16,1.53471E+12,-2.074707031,-1.75,0.9453125
17,1.53471E+12,-1.717773438,-1.398925781,0.615722656
18,1.53471E+12,-1.661621094,-1.217285156,0.262695313
19,1.53471E+12,-1.651367188,-1.1484375,-0.083496094
20,1.53471E+12,-1.790527344,-1.179199219,-0.261230469
21,1.53471E+12,-1.89453125,-1.366210938,-0.194335938
22,1.53471E+12,-2.09765625,-1.552734375,-0.03125
23,1.53471E+12,-2.270996094,-1.749023438,-0.013671875
24,1.53471E+12,-2.267089844,-1.749023438,-0.15234375
25,1.53471E+12,-2.399902344,-1.6796875,-0.336914063
26,1.53471E+12,-2.378417969,-1.7578125,-0.35546875
27,1.53471E+12,-2.017578125,-1.851074219,-0.326660156
28,1.53471E+12,-1.725585938,-1.831542969,-0.34375
29,1.53471E+12,-1.124511719,-1.876953125,-0.682617188
30,1.53471E+12,0.055175781,-1.81640625,-1.459472656
31,1.53471E+12,1.307128906,-1.307617188,-2.257324219
32,1.53471E+12,2.016601563,-0.827636719,-1.971191406
33,1.53471E+12,2.652832031,-0.73828125,-2.764160156
34,1.53471E+12,4.821289063,-1.784667969,-3.659179688
35,1.53471E+12,4.730957031,-1.82421875,-4.119140625
36,1.53471E+12,4.193359375,-2.202148438,-3.434570313
37,1.53471E+12,2.530761719,-2.416015625,-1.961425781
38,1.53471E+12,0.995117188,-2.586425781,-0.98828125
39,1.53471E+12,-0.436035156,-2.852539063,-0.2890625
40,1.53471E+12,-2.492675781,-3.084960938,-0.30078125
41,1.53471E+12,-3.9921875,-2.945800781,-0.31640625
42,1.53471E+12,-3.680664063,-2.631835938,0.272460938
43,1.53471E+12,-3.315429688,-2.204101563,0.448242188
44,1.53471E+12,-3.21484375,-1.870117188,0.132324219
45,1.53471E+12,-3.016601563,-1.516601563,-0.048339844
46,1.53471E+12,-2.734863281,-1.452148438,-0.035644531
1,1.53471E+12,-2.349609375,-1.470703125,0.033203125
2,1.53471E+12,-1.990722656,-1.488769531,0.108398438
3,1.53471E+12,-1.686035156,-1.461425781,0.318847656
4,1.53471E+12,-1.6015625,-1.268066406,0.7421875
5,1.53471E+12,-1.823242188,-1.005859375,1.328125
6,1.53471E+12,-1.817871094,-1.131835938,2.1640625
7,1.53471E+12,-2.147460938,-1.902832031,3.144042969
8,1.53471E+12,-2.770996094,-3.017089844,4.10546875
9,1.53471E+12,-2.93359375,-3.890136719,5.325195313
10,1.53471E+12,-2.836914063,-4.61328125,6.102050781
11,1.53471E+12,-0.564453125,-4.465820313,4.385253906
12,1.53471E+12,-2.286621094,-4.002441406,3.372558594
13,1.53471E+12,-2.596191406,-3.421875,2.69921875
14,1.53471E+12,-1.959960938,-2.716308594,2.229980469
15,1.53471E+12,-1.880371094,-2.336914063,1.604980469
16,1.53471E+12,-1.831542969,-2.009765625,1.046386719
17,1.53471E+12,-1.616699219,-1.864746094,0.678710938
18,1.53471E+12,-1.633789063,-1.852539063,0.363769531
19,1.53471E+12,-1.684570313,-1.853027344,0.206542969
20,1.53471E+12,-1.768066406,-1.988769531,0.229492188
21,1.53471E+12,-1.854980469,-2.097167969,0.1484375
22,1.53471E+12,-1.990722656,-2.10546875,0.03125
23,1.53471E+12,-2.17578125,-2.114257813,-0.057617188
24,1.53471E+12,-2.208007813,-2.135742188,-0.08203125
25,1.53471E+12,-2.211914063,-2.171875,-0.051757813
26,1.53471E+12,-2.099609375,-2.162597656,-0.091308594
27,1.53471E+12,-1.913574219,-2.095214844,-0.347167969
28,1.53471E+12,-1.660644531,-2.086914063,-0.686035156
29,1.53471E+12,-0.971191406,-2.037597656,-1.020996094
30,1.53471E+12,0.687988281,-1.623046875,-1.719238281
31,1.53471E+12,2.277832031,-1.736328125,-2.21875
32,1.53471E+12,3.276855469,-2.037597656,-1.881835938
33,1.53471E+12,5.829589844,-2.184570313,-2.734375
34,1.53471E+12,6.588867188,-2.106933594,-3.877441406
35,1.53471E+12,4.164550781,-1.996582031,-3.168457031
36,1.53471E+12,1.592773438,-1.931640625,-1.002441406
37,1.53471E+12,0.100585938,-1.994628906,0.536132813
38,1.53471E+12,-0.377441406,-2.041992188,-0.495605469
39,1.53471E+12,-2.698730469,-2.293457031,-1.850585938
40,1.53471E+12,-4.204589844,-2.660644531,-0.862304688
41,1.53471E+12,-2.925292969,-2.142089844,0.437988281
42,1.53471E+12,-2.468261719,-1.632324219,0.266113281
43,1.53471E+12,-2.366699219,-1.4609375,-0.253417969
44,1.53471E+12,-2.312011719,-1.173339844,-0.417480469
45,1.53471E+12,-2.1796875,-1.112792969,-0.229980469
1,1.53471E+12,-1.711914063,-1,-0.092285156
2,1.53471E+12,-1.473144531,-0.997070313,-0.328125
3,1.53471E+12,-1.481445313,-1.163574219,-0.531738281
4,1.53471E+12,-1.663574219,-1.426269531,-0.232421875
5,1.53471E+12,-1.957519531,-1.438476563,0.766601563
6,1.53471E+12,-1.81640625,-1.069335938,1.84765625
7,1.53471E+12,-1.930175781,-1.455078125,2.431640625
8,1.53471E+12,-2.985351563,-2.483886719,3.248046875
9,1.53471E+12,-3.603515625,-3.267089844,4.986328125
10,1.53471E+12,-3.441894531,-3.626464844,6.112792969
11,1.53471E+12,-2.196777344,-4.44140625,4.505371094
12,1.53471E+12,-3.030761719,-3.413085938,2.499511719
13,1.53471E+12,-4.41015625,-3.015136719,1.487792969
14,1.53471E+12,-3.141113281,-1.946777344,1.266601563
15,1.53471E+12,-2.170410156,-1.489257813,1.114257813
16,1.53471E+12,-1.901855469,-1.396972656,0.859863281
17,1.53471E+12,-1.706542969,-1.454101563,0.464355469
18,1.53471E+12,-1.602050781,-1.516113281,0.046875
19,1.53471E+12,-1.608398438,-1.523925781,-0.221679688
20,1.53471E+12,-1.666015625,-1.4921875,-0.272949219
21,1.53471E+12,-1.706542969,-1.545898438,-0.212402344
22,1.53471E+12,-1.76953125,-1.685058594,-0.1875
23,1.53471E+12,-1.794433594,-1.705566406,-0.217773438
24,1.53471E+12,-1.999511719,-1.688964844,-0.280761719
25,1.53471E+12,-2.103027344,-1.704101563,-0.279785156
26,1.53471E+12,-1.988769531,-1.685546875,-0.229492188
27,1.53471E+12,-1.961914063,-1.587890625,-0.19921875
28,1.53471E+12,-1.987304688,-1.530761719,-0.223144531
29,1.53471E+12,-1.698730469,-1.544433594,-0.395019531
30,1.53471E+12,-0.736328125,-1.586914063,-0.856933594
31,1.53471E+12,1.312011719,-1.71875,-1.6953125
32,1.53471E+12,2.837402344,-1.765136719,-2.533203125
33,1.53471E+12,4.672363281,-2.01171875,-3.555175781
34,1.53471E+12,6.083496094,-2.3515625,-4.637695313
35,1.53471E+12,5.02734375,-2.1015625,-4.5234375
36,1.53471E+12,3.087402344,-2.067871094,-2.775390625
37,1.53471E+12,0.8984375,-2.224609375,-1.045410156
38,1.53471E+12,-0.973632813,-2.622070313,-0.886230469
39,1.53471E+12,-2.630859375,-2.596191406,-0.653808594
40,1.53471E+12,-3.041503906,-2.5625,-0.561523438
41,1.53471E+12,-3.220214844,-2.899414063,0.0078125
42,1.53471E+12,-3.020019531,-2.58984375,0.408203125
43,1.53471E+12,-3.009277344,-2.113769531,0.162597656
44,1.53471E+12,-2.778808594,-1.719726563,0.099609375
45,1.53471E+12,-2.3046875,-1.498535156,0.232421875
46,1.53471E+12,-1.909179688,-1.444335938,0.228027344
47,1.53471E+12,-1.720703125,-1.508789063,0.266601563
48,1.53471E+12,-1.630371094,-1.533691406,0.271972656
49,1.53471E+12,-1.514648438,-1.425292969,0.346191406
50,1.53471E+12,-1.485839844,-1.187011719,0.668945313
51,1.53471E+12,-1.673828125,-0.938476563,1.13671875
52,1.53471E+12,-1.812988281,-0.752441406,1.916992188
1,1.53471E+12,-1.812988281,-0.766113281,2.882324219
2,1.53471E+12,-2.185058594,-1.75390625,3.943847656
3,1.53471E+12,-2.426757813,-3.255859375,5.081542969
4,1.53471E+12,-2.2265625,-4.265625,5.231933594
5,1.53471E+12,-2.527832031,-4.356933594,4.377929688
6,1.53471E+12,-3.541015625,-3.58203125,3.125976563
7,1.53471E+12,-4.042480469,-2.365722656,1.867675781
8,1.53471E+12,-3.279785156,-1.404785156,1.394042969
9,1.53471E+12,-2.5859375,-1.256347656,1.14453125
10,1.53471E+12,-2.03515625,-1.446289063,0.609863281
11,1.53471E+12,-1.813476563,-1.53515625,0.074707031
12,1.53471E+12,-1.721191406,-1.640625,-0.21875
13,1.53471E+12,-1.786132813,-1.698242188,-0.264160156
14,1.53471E+12,-1.865234375,-1.810546875,-0.135253906
15,1.53471E+12,-1.967285156,-1.987792969,-0.083007813
16,1.53471E+12,-2.288085938,-2.072753906,-0.21875
17,1.53471E+12,-2.411132813,-2.143554688,-0.4375
18,1.53471E+12,-2.226074219,-2.100585938,-0.5078125
19,1.53471E+12,-2.205566406,-1.96484375,-0.334472656
20,1.53471E+12,-2.102050781,-1.955078125,-0.239257813
21,1.53471E+12,-1.998535156,-1.918945313,-0.365722656
22,1.53471E+12,-1.686035156,-1.920898438,-0.446289063
23,1.53471E+12,-0.545898438,-2.169921875,-0.665527344
24,1.53471E+12,2.067871094,-2.197265625,-1.135742188
25,1.53471E+12,4.004394531,-1.731445313,-1.563964844
26,1.53471E+12,6.283203125,-1.46875,-2.494628906
27,1.53471E+12,7.092285156,-1.919921875,-3.0390625
28,1.53471E+12,5.090820313,-2.329589844,-2.510253906
29,1.53471E+12,3.148925781,-2.25,-1.451660156
30,1.53471E+12,1.361816406,-2.577636719,-1.193847656
31,1.53471E+12,-0.29296875,-2.836425781,-0.955078125
32,1.53471E+12,-1.608886719,-2.765625,-0.451660156
33,1.53471E+12,-2.337890625,-2.552734375,-0.251464844
34,1.53471E+12,-2.747558594,-2.55859375,-0.387695313
35,1.53471E+12,-2.991699219,-2.537597656,-0.538574219
36,1.53471E+12,-3.112304688,-2.332519531,-0.546386719
37,1.53471E+12,-2.949707031,-2.002441406,-0.459472656
38,1.53471E+12,-2.572265625,-1.779785156,-0.375488281
39,1.53471E+12,-2.222167969,-1.653320313,-0.270996094
40,1.53471E+12,-1.970214844,-1.627441406,-0.198730469
41,1.53471E+12,-1.74609375,-1.606933594,-0.143066406
42,1.53471E+12,-1.761230469,-1.545410156,0.019042969
43,1.53471E+12,-1.569824219,-1.360839844,0.659179688
44,1.53471E+12,-1.501953125,-1.216796875,1.609863281
